sentence	sentence_id	locale	reason
En la filosofia hindú, segons el tantra, el yoni és l'origen de la vida.	09f0abc51bc89028c628fafa8f87ff857dead70a058c80eeb45571b82ba906c5	ca	grammar-or-spelling
Hi ha constància de seques moneda batuda a Catalunya en diversos llocs i èpoques.	09d4c4ce94043cdbf47c28a9d57423170308ce077820f6229e666e420ddd0c6f	ca	grammar-or-spelling
Hi ha constància de seques moneda batuda a Catalunya en diversos llocs i èpoques.	09d4c4ce94043cdbf47c28a9d57423170308ce077820f6229e666e420ddd0c6f	ca	La frase no té sentit
En la seva forma pura és un sòlid cristal·lí blanc.	09f35e1a547ef9663be2d7c5726a801f6cfbbd9a44a8621a8cca72a1cc36d9de	ca	grammar-or-spelling
s va aprovar en tres llengües: irlandès, anglès i francès.	0a09d3e0cc68e76ce002b981543577fdd224218481f08a07fc8354d8e553a65c	ca	grammar-or-spelling
Una noia amb una camisa bronzejat i somriures blaus, mentre que la pintura	09ff02099d68e8d7daf473cc964e748b891abe90e9e441276a5e8cdcf5c36c1a	ca	difficult-pronounce
Jaimito Borromeo és un comediant nascut a Barcelona.	0a11bbd5ca937e865fc2360a5e3d7544d418670c4d8d9735c2a9257bb5d1d5cb	ca	Em diu sistemàticament que el volum d'enregistrament és massa biax
Va nàixer al si d'una família d'humils artesans.	0a4839b00a458a3021c00a9598f8e4601a998f8520825a84822aa7dd7d262ac8	ca	grammar-or-spelling
Per amar a Miramar has de fer molta porcada.	0a8e3bdbcf051d07232b31b2f7c58c54e619bd94745a8b6257c9650ba6894366	ca	grammar-or-spelling
Més tard va transpira que havia estat víctima d'un vot tàctic.	0b76906e5d43cf8dc782035eeca8513287d8ab57b99c92b153e240ddcd6c09f8	ca	difficult-pronounce
Tots aquests exemples signifiquen el mateix, però també emfatitzen coses diferents.	0bade1fcbc0aa2b4a0e6ad92fc00aa398321464ae0268a87932f64a91fa5a3a0	ca	grammar-or-spelling
Més tard va transpira que havia estat víctima d'un vot tàctic.	0b76906e5d43cf8dc782035eeca8513287d8ab57b99c92b153e240ddcd6c09f8	ca	grammar-or-spelling
L'uniforme gris de camp, el rang va ser usat amb rivets de plata collaret.	0bb6485ee56241038189d9f81255ea16175b9c231b2dcd0c93ba6309ebfe01c1	ca	incoherent
"Shikimi" dona el seu nom a l"àcid shikímic, una substància que també hi és present a la planta.	0bbf5ab54cc7f19c5ddcc7579e24d20ea4fa5f9562851ca6f6740e840f1aabfd	ca	grammar-or-spelling
És l'actual executiva en cap de YouTube.	0c4b4bf71e65a43d330e84dd58cfeca1910f5eff09bc2d9a8a9845bb430a1392	ca	Diu que el volum està molt baix 
Des de llavors, el llac s'ha transformat de l'ajustament postglacial després de la fosa del gel.	0ae8c3ec38c54884b45b2619d71682b8e4b5a6f3092adacc70f072d85b46e118	ca	grammar-or-spelling
Posteriorment el Govern va condecorar amb la Medalla al Mèrit del Treball.	0c9da0ea528d554df0c759089564b18f9d187aa23118d54c4da45c5ceaa25d33	ca	grammar-or-spelling
Es tracta d'una relació obligada o de simbiosi en què ambdues depenen una d'una altra.	0c7656b1a82339b134c14372fa76bfe0f7f41f8d2f85036fc31c6bcc9279db8d	ca	grammar-or-spelling
Observacions fonomètriques d'aquest asteroide ha donat com a resultat discrepàncies en les estimacions del període de rotació.	0d18c0ae591c83cff75365295debb133e018ed7ac0d47b6626ce3ab92f1a6b70	ca	grammar-or-spelling
Les seves posicions han estat descrites per erudits i comentaristes com populistes, proteccionistes i nacionalistes.	0dc0a244dbb808204a0bf3e6413000b7bf5bc2082ae10eb392e8b9691516974d	ca	grammar-or-spelling
Sobre l'origen del nom de la forest hi ha més dubtes.	0e039ef860d4136ec9b85b110ed9257167d7864556f4f57c39478dbd947b1174	ca	grammar-or-spelling
Generalment preferida pels nens, es ven embolicant sobre un palet de fusta.	0dd862e3bfd67a1ad73b13c3acd9afecad3d951077d4a4417cd4d5ed815f63b8	ca	grammar-or-spelling
Va ser professor de les universitats de Montpeller i Perpinyà.	0e002d2dbf6de76189c292ff085fe2b38446b40c1369372e52066fbcd8d955d8	ca	Ho he fer cridant
Aquestes característiques fan que aquests fonts siguin útils per a sistemes de fibra òptica i tomografia de coherència òptica.	0e6ab01e44425f6ecaffc0b0d890b2dfc3f039806fa728f2b6f28d4013d06a1f	ca	grammar-or-spelling
Dues persones van en un cotxe de curses de color taronja.	0e9a05d86838ab788e6d2b05498f0cd26c765817885bb934379b8d84560e8313	ca	No sé  com grabar-ho
Algunes parts del rei flueixen a través del Jefferson National Forest.	0e4ee07355dd2f92dd93e2cecfc3285d70e44fd01f581c2ca2219d73e708e909	ca	grammar-or-spelling
Des d'aleshores, la població ha augmentat gràcies a que les comunitats que no estaven incorporades es van unir a Pike Road.	0eb70e83bf55ae0338f0f588d3b9906773fd4dc6dcc7cecc7fb2789ad9be6e0d	ca	grammar-or-spelling
Les llavors són l'aliment per excel·lència d'aquests ocells.	0f12fdc1177f704a657b7131e31d0344266a0d9e62db795168fa7c72c761274a	ca	difficult-pronounce
Va ser escola i després monjo.	0f0fd425e20084ad2fe4364054f17a3070423d97044267945c4fe13f8c03c170	ca	grammar-or-spelling
El pidolaire estenguè suaument els braços.	0f8743a1e12fe5b14e1c4673b1e55c306000ff99a9e8279ea64994622638cc7a	ca	grammar-or-spelling
Al mateix temps, un exèrcit irrompre a Anatòlia.	0fac6a945a9949412db5d75cdc1a8e7c089771a9a5b7fba653929a3cac35b3a9	ca	grammar-or-spelling
La banda sovint tocava als hospitals i al soterrament de soldats.	0f4919e5b02e13f134726f006b31b2241abe283d77e99ac06934ee67a4ec90ab	ca	grammar-or-spelling
Semblava que estava bé, però estava massa dèbil per continuar la lluitat.	10416edb4d9620bdcb8d5329aeacc2f5f1651c69bbd2ed8d5a25770a8702dd6a	ca	difficult-pronounce
Nebrija va escriure sobre diversos temes, com ara cosmografia, botànica y teologia.	106b5a04643eddfebe093621691fc4f1e357a099df17c77fccf70e4e0e0f8681	ca	grammar-or-spelling
El disseny dels mateixos models tenen un motiu de foc prou pronunciat.	10393819759102d902a7af831915720de3eab0b98019f20cc4508bad88262131	ca	grammar-or-spelling
Un doble àlbum recopilatori retrospectiu amb enregistraments descartats i pistes en directe, Hoy-Hoy!	1095165c8d6a3837da2033e86f2e949a8447a13de067e4bc7cb5b903b27e7271	ca	grammar-or-spelling
Nebrija va escriure sobre diversos temes, com ara cosmografia, botànica y teologia.	106b5a04643eddfebe093621691fc4f1e357a099df17c77fccf70e4e0e0f8681	ca	grammar-or-spelling
Serveis per a ajudar a decidir si llegir-se l'article sencer al potencial lector.	110c368861aad7eac9f98a174d63d3b9c1e944d189efe72d73a78aadded94081	ca	grammar-or-spelling
Un natiu o un habitant de Galloway s'anomena "gallovidian" o "Galwegian".	10d982f4187983d9a2d29db4b7e7312e4f3ff6a4e01ed69d119ec1829f55f0be	ca	grammar-or-spelling
Com a conseqüència d'aquest esdeveniment, es va creat l'Administració Nacional d'Aeronàutica i de l'Espai.	10de60b6f05512a74b534512de309c7fede9df72c1e82e777dc658f284b52fdf	ca	grammar-or-spelling
Henry va acceptar a Barton perquè les seves profecies aleshores encara donava suport a l'ordre existent.	1117cec7947a256f998f9384f51127cbb8f86b9c01e03167551136e684ff85a1	ca	grammar-or-spelling
Els turons, les valls i els petits planes són elements que caracteritzen la nostra geografia.	12f9d3fb3b4c74197acc7e7347a41845626880810ed655b2153963ea78027a87	ca	grammar-or-spelling
Un objector fiscal pot decidir la reducció de pagament dels seu imposts amb l'evasió d'impostos il·legal.	12a7416b51d9fa3ce38e13b0789d6a7b1b3971f5909ad35bd3a67bcfc5dc9422	ca	grammar-or-spelling
Es troben diversos abocadors de deixalles pèl que abans havia estat una àrea residencial.	12cc3d416b4a0994107055176638e94f65487fad7a15908a33a3078d515f21c7	ca	grammar-or-spelling
Vaig treballar duro en això!	12e9a76b068c5d26261516c9f45a199922cc17f94e09ca6ab9d64efb07582ce4	ca	grammar-or-spelling
És un matoll perenne que és pròpia de muntanyes i praderes assolellades.	12ee4c1d4c2973981e896eaac715bb1ee4df48e5c4df134cb04801b545373387	ca	grammar-or-spelling
Segons la premsa, només parlà amb el president sobre la Bíblia.	134d43a7bc021ae8e2279f744f0d6a9dfa501433b2a67bad42066925d65bcb93	ca	No em registra la veu
En hivern es torna pelàgic i habita tots els oceans a zones tropicals i temperades.	13a21dc4abf2c2df46f652939dfcc7a64e2a6e6c7b8ffc89a02e224833de0414	ca	grammar-or-spelling
Un ciclista seu amb la seva bicicleta, que té una roda treta.	139f6bfb9df089f2dce8ccd92bca15e02f15b83a8313743fcab19e94682bbbce	ca	grammar-or-spelling
Per exemple, és possible generar acetilè combustible si l'aigua se li afegeix carbur de calci.	13a389414426cc2948c79cf065c57e30a9c04a0ec5d7195fcee9ea3b3205d46c	ca	grammar-or-spelling
Roches va defensar l'ús de la força contra els adversaris anti-estrangers del shogunat.	139e94023dc3a18ff20ff456fdef806e472c6ecf94cac3486bdfb558b8cf84ee	ca	different-language
Levinson també ha treballat amb Simon Rattle, Ralph Shapey i Seiji Ozawa.	143536e25b928102f2cdca35f45d92f4b44d69d1625fd35e4dd7960fa1b045ce	ca	Hi ha molts noms estrangers difícils de pronunciar
El primer pas en d'un dilatació i evacuació és dilatar el coll uterí.	143f4b0dac4dacc0f9db32a851b984c4eab3be97cc44601d90c6e6528d37a460	ca	grammar-or-spelling
És independent de el partit Nova Democràcia.	150f5a9b9100cc55825eb37841b943a2097efc6512f2b6d884afda706cd5da27	ca	grammar-or-spelling
És una masia de mitjanes proporcions i format principalment de tres cossos.	14e1351de402a49049fafe7a9f16eb4c8bf9fc8b3e58a65590d9905feed5ff1f	ca	grammar-or-spelling
A més, l'efecte de la libració pot ocultar per completament el cràter.	153d5485365f0b7053b753f2703f7ca2c324c04cd71740ef19d6afcbadbbbe38	ca	grammar-or-spelling
A més, la closca està dissenyada per a que es fragmente quan rebi un cop.	1530017e88235e437567f0023345f9668b3ede216747ac7e3be49f58b9ec8e73	ca	grammar-or-spelling
Va néixer a Friburg, Sajonia, Alemanya i va morir a Bex, Suïssa.	149886ae7aa47cee12b06120eaf90421c46c44585ec98f6e770ed924450538fa	ca	grammar-or-spelling
Depenent de sobre que tracti l'anàlisi, tindrà un nom o un altre.	150aea82ba8cd47cd706834c20c41909ac0ad53b09f0a34e0c950eef3d2a623a	ca	grammar-or-spelling
"The Peru Report's Guide to Top People in Peru".	1506d7210fe3564808743b30ad912d85580a638032c8d2aefec2090a585f2d74	ca	different-language
"Honolulu" també té un premis anuals de menjador anomenats els premis Hale Aina.	150c1f4c8392b9963cd1f3453dcabe69d8a675d725ebdf22be1fbf40323ee534	ca	grammar-or-spelling
Mrs. Tanahashi va introduir Nyogen a la poesia haiku de Soen Nakagawa.	153ec6465825aca402d86007a0f8a0f7ea71e86fcfd70409873b13af154aec26	ca	grammar-or-spelling
L'oxid d'escandi reacciona amb la majoria d'àcids quan s'escalfen per produir el producte hidratat esperat.	155ba2f1bc1e8037334e19106b88d8ab5a3c7fe0a4c8ba5d29f86289c991ac2b	ca	grammar-or-spelling
Cada dia hi han més casos de miopia diagnosticats.	1529721b6fe03f00d81f8ab5154f9f5ed2b8c8a5ce26e888c68b2854426c1a59	ca	grammar-or-spelling
Això no obstant, l'acord no prosperar.	15001c243fe079995bf4d347bfa4704d21b21607cd24020e9741a52cf7e2b533	ca	grammar-or-spelling
Tu que ets l'autor dels grans anàlisis psicològics	15b2953c12557bd15cf4b09e904808e4cd1eaa01175fc11209a0c9cbd17a42da	ca	grammar-or-spelling
Quin és el camí més curt per anar al carrer de Llança número noranta-quatre?	17465781757f1538b84b7093043922ff165427b799f6c2036713e340ed9de90c	ca	grammar-or-spelling
Quan passa l'autobús per el Bruc?	1742bad141b70f45666bbba96fd0725fe482198947dc30949c79ffe00c4f466e	ca	grammar-or-spelling
La seva música també és molt popular al Portugal.	173a45d809f914bc77e229cdc41101a4ef01f28bc21d74f8d3b96ffc07d8a473	ca	grammar-or-spelling
El cor hi ha una filera de cadires de fusta fosca, proveïdes d'alts respatllers.	17554cced8d2a097dbb293340c8a30c29d1ef12fe77e710c4a98db7de23d5944	ca	grammar-or-spelling
Imatges d'aquesta pel·lícula es va utilitzar més tard en un anunci de Coors Light.	17633b708e8753b721cca45a9507ea27361365b89272b0f31b862b4e8d7f6a4f	ca	grammar-or-spelling
Algunes versions del senzill de la cançó original pot trobar-se amb aquest nom.	17a199dc99d4f9c4352c12630897d165ce05f214268fafa2361f85d067316aa7	ca	grammar-or-spelling
Tomàs Buxó i Pujadas va ser un compositor, pianista i profesor de música catalán nascut a Barcelona.	16b1ea2b11386d7d2ca2a2306a83887ac4d4f87eb23fb493e1294964b8c18b51	ca	grammar-or-spelling
És en una de zona molt concorreguda pels excursionistes de la Catalunya del Nord.	17b57c14a3214c185ef3028cba02d9cac3b23178092b8952734b3678fb4ed531	ca	grammar-or-spelling
Aquesta fou la primera medalla d'or guanyada per un esportista representat Nova Zelanda.	17b96e92009ba1807ca065c09e620ff99cc83f365dc8c2c32c4784ce35ad341f	ca	grammar-or-spelling
Les condicions eres dolentes.	17b5029ef475657f6560aca58d9dc4bc3b1869af06363115ae31e440714c0dd2	ca	grammar-or-spelling
La sèrie més va ser emesa a Taiwan i Singapur.	17ba7cf0a61d6115544a607cbf12cda426e1e3b8e4219c7adb2290753cffc6bc	ca	grammar-or-spelling
També s"ha d"adaptar a la gramàtica per Venpa.	17a82ac13edff9941a2053035804a37b921853e9b4889d1af9632276fe33d835	ca	grammar-or-spelling
Com que no podia tocar instruments, o bé van aprendre ràpidament o van convertir-se en vocalistes.	178ecf499793eabb94c4c4cf1ee6fbe7552a5b53fb7162afb62157bda4f22d48	ca	grammar-or-spelling
Aquests fets provocaren una rebel·lió de les tropes enviades a sufocar una revolta a Frígia.	186af9ec8ac3b67dce487691e241885190cfac4b664639b2c92e94ec1e88f824	ca	grammar-or-spelling
Els coberts utilitzats en granja tot en les indústries poden ser grans estructures.	185e618579ad8ecdc7e9cc05b7a593647a32540dd452a84c3f76d082af6e4068	ca	grammar-or-spelling
Les ventes al mercat japonès de música van continuar creixent.	1883b3b534bdd34efb933a2d62b6bf83820bfc0c487a0bbfdefc18383ff9a280	ca	grammar-or-spelling
El Pot ser mesurat.	190d28350dac9555fa8625c83289747f8f60361c2fdc225b4e77ea554289668f	ca	grammar-or-spelling
Per tant, l'arquebisbat es va convertir en el Metropolitan de totes les diòcesi de la província.	18faf216b22018df7870238942b2aaf69a3f4987e68ce6e0b189307106c55de4	ca	grammar-or-spelling
Al Michaels i John Madden tornen com comentaristes de joc.	190587315d56a5c4e74fe6753386091765d557f37a3fd417add48945625cd8c6	ca	grammar-or-spelling
Profetitzava dins de la secta herètica dels Marcionites, en la que estava integrada.	19244423ee02561ba3e0c537cc0288226d8155a3cfa285bdb59cffbb2892f81a	ca	grammar-or-spelling
Van ser oficialitzats per l'Estat els escuts de Mutxamel, Sant Vicent del Raspeig.	19545f35622b99e615715da92bd6994ba5b6f4d5bc2d38af374ba3b65d4819d7	ca	grammar-or-spelling
A més, un usuari bloquejat no pot ja seguir l'usuari que li bloquegen.	192a88f4d2a5cc94b5bef89364669f0c5c178da647a94e7646dffe308d54f5ee	ca	grammar-or-spelling
No era un musulmà estricte i bevia vi, motiu pel qual fou empresonat alguna vegada.	190cab7eac8ab4d3b491b827f9637fb13173f1a38fe74957af7dffdc25b91c0e	ca	grammar-or-spelling
Un tipus d'aporepressor és el repressor trp, una proteïna metabòlica important que està present a les bactèries.	192cef0330529abf119ccd61936c5916bb519b6a227976935252b19c03a6eb35	ca	grammar-or-spelling
Schiefner va deixar la seva marca en la recerca literària en tres direccions.	193100a9da49c7176b066f0490fd6cc8709b475058979562a4ed326114a08fae	ca	Al apretar el botó d'enregistrar queda bloquejat i no puc continuar
Sembla que aconseguir salvar una part del patrimoni mobiliari dels Cordelles.	19855c2476b2573080a6248a7d24200c530907837e0c79366d4687dfd2e91542	ca	grammar-or-spelling
Hi roman durant tres anys al conjunt gallec, on és titular.	19b5d93203d169cf04a631bfc02c1cd2329b2701c22ab76d0f187080c6309768	ca	grammar-or-spelling
Altres restes d'aquest període són dues cisternes d'aigua, dues premses de vi i diversos tombes.	19c3963e0dc9ff641b9270218b504e09c59bc58c769f75cbef09c2020a9346df	ca	grammar-or-spelling
Pera anar-lo a cuidar s'enduia aquelles carteres	19f9ee808e0bac107fbabf00ccdc3c72fca64f984bc7fefa736269f1e4bf02af	ca	grammar-or-spelling
També estava dedicada a posar final al colonialisme i promoure la cooperació internacional.	1a7a7e44682de4404f0370212cd75b5d9bfa1aa00949bd6b3e5af872dba91661	ca	grammar-or-spelling
Al club il·licità és titular les dues temporades que hi milita, ambdues a Segona Divisió.	1a9dcb280946aa34119ae37e0999438db8fac97ca4d22aa1168438a03003f7bf	ca	grammar-or-spelling
Va cessar un any després havent desenvolupat projectes de carreteres a Galícia i Aragó.	1aa55c1ad12defba0264e8a842eb4a5137eceb56ace6335ea4861c4167a09f92	ca	grammar-or-spelling
Hi pot haver problemes de subsidència i altres.	1b23fccd646cffd591763b004f82d966e249151e93446f35400bf990c4642422	ca	grammar-or-spelling
Vull anar a Rocafort de Queralt amb trasport públic.	1b38045032baa2a109f5c5a4d443079edfa0dc91bc6910d2a0cbf26451417c36	ca	grammar-or-spelling
Quina és la millor manera d'anar a Gratallops amb trasport públic?	1b1bb15d95f52cd6e42ac6d5b3b42a849c6d1ca5222df2333d3c9914f8380bda	ca	grammar-or-spelling
L'herbari que va confegir van anar a parar a Berlín i Munic.	1b141468d0a3a0cefcc1b8c5c362e6ad8fe690238262dc757393f38860d6d1d2	ca	grammar-or-spelling
En hivern habita en Àfrica, Àsia Meridional i Austràlia.	1a890f3db29ee476e0ed8a03157b3de435b65de922093099bf258870117fbbfa	ca	grammar-or-spelling
El govern va respondre amb una proposta de desenvolupar una acadèmia per a les arts escèniques.	1b73204f859bcc533d92f89495c3aecbbea415e23c500095cb681a73e85e9a5e	ca	grammar-or-spelling
Després en Mike McCormick va fer un toc de sacrifici, avançant en Masi a la segona base.	1b1af382862401b9cc0d738ea52d74e363c57b42c055315ba8027e35c08882dc	ca	difficult-pronounce
Ell fou el segon que més voltes va liderar després de Clint Bowyer.	1b83a305dea5d4f117400e05194bc6f17e7df091d000bb2aedd6b7762b8112cd	ca	difficult-pronounce
Les comunitats no constituïdes de Brockway, Sheppard i Vaudreuil es troben a la ciutat.	1b89900e9a9dcf6e2ea1a262535ed8cc3dd9c4d06185f5fd321ac345b432014a	ca	difficult-pronounce
Els nens no eren elloc.	1cf95af62adb036c6676a6a3c03fbd1a995f347379d0d87ae15c0a49da7831df	ca	grammar-or-spelling
La data exacta d'aquest fet no queda registrat a les sagues.	1bb6d566a29f9dbfc3436622da8f670297773f20dbda7d6f5969b0b6d9f85f3e	ca	grammar-or-spelling
Moltes més espècies s'extingeixen, o s'extingiran potencialment, sense que tingui cap reso a l'opinió pública.	1beafdc96afe9171dbdad0090b6fe43455bb297f7267f50fe23c45214c1a1986	ca	grammar-or-spelling
Finalment l'embarcació va acabar com galera de presoners.	1bdb31260004cdc5905c881ce6f3fbabcae5e739ba5f0d06750cb561cc662d81	ca	grammar-or-spelling
D'ençà que l'he perduda que faig sempre faig tard.	a1697cca5d48ee47689370a9d03cee2029905e567746a77f1a592e2d4249673d	ca	grammar-or-spelling
Va ser educat a l'escola de Bickerdike, Kentish Town, i a University College, Gower Street.	1c1b661cbd15f53546f68dff936bbcb856a038c734a2e2752dc66b2c46c2b80e	ca	difficult-pronounce
Ella va sol·licitar ajudes i va descriure el projecte com "momificador l'aire de l'habitació".	1bb9b2f22123068de4fdfcb40804aec101e442142887ca38dd3f3dad602acef5	ca	grammar-or-spelling
Transport Canada i la Junta de Seguretat del Transport investiguen l'accident.	1b55a5efe1e27566ba5d157bd4d1f0255f91d814505f6aceb72fcfd48a245d1c	ca	grammar-or-spelling
